"passer","passer_player_id","posteam","down","ydstogo","total","aggressiveness","percentage","headshot_url","team_name","team_id","team_nick","team_color","team_color2","team_color3","team_color4","team_logo_wikipedia","team_logo_espn","team_wordmark"
"T.Lawrence","00-0036971","JAX",3,20,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyagacdtgj26vf4evn7w","Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"T.Lawrence","00-0036971","JAX",3,22,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyagacdtgj26vf4evn7w","Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"T.Lawrence","00-0036971","JAX",3,23,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyagacdtgj26vf4evn7w","Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"T.Lawrence","00-0036971","JAX",4,1,6,6,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyagacdtgj26vf4evn7w","Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"T.Lawrence","00-0036971","JAX",4,2,3,2,0.666666666666667,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyagacdtgj26vf4evn7w","Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"T.Lawrence","00-0036971","JAX",4,3,1,1,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyagacdtgj26vf4evn7w","Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"T.Lawrence","00-0036971","JAX",4,4,2,2,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyagacdtgj26vf4evn7w","Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"T.Lawrence","00-0036971","JAX",4,5,1,1,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyagacdtgj26vf4evn7w","Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"T.Lawrence","00-0036971","JAX",4,6,2,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyagacdtgj26vf4evn7w","Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"T.Lawrence","00-0036971","JAX",4,8,2,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyagacdtgj26vf4evn7w","Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"T.Lawrence","00-0036971","JAX",4,10,6,5,0.833333333333333,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyagacdtgj26vf4evn7w","Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"T.Siemian","00-0032156","NO",1,2,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",1,4,2,1,0.5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",1,5,2,2,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",1,9,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",1,10,62,20,0.32258064516129,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",1,15,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",1,20,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",1,25,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,1,1,1,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,4,6,2,0.333333333333333,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,5,3,2,0.666666666666667,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,6,2,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,7,7,4,0.571428571428571,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,8,5,3,0.6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,9,7,5,0.714285714285714,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,10,12,2,0.166666666666667,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,11,5,1,0.2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,13,1,1,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,14,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,15,2,1,0.5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,16,4,1,0.25,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,17,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",2,18,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,1,4,3,0.75,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,2,1,1,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,3,6,5,0.833333333333333,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,4,7,4,0.571428571428571,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,5,3,3,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,6,4,2,0.5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,7,6,5,0.833333333333333,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,8,4,3,0.75,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,9,5,1,0.2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,10,3,1,0.333333333333333,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,11,2,2,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,12,2,1,0.5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,13,2,1,0.5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,14,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,16,2,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,18,2,1,0.5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,21,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,22,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",3,29,1,0,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",4,3,1,1,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Siemian","00-0032156","NO",4,4,1,1,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pizeafmn2cj95emcydg3","New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"T.Tagovailoa","00-0036212","MIA",1,1,1,1,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qocuraixpumwqnpa6sr3","Miami Dolphins","2700","Dolphins","#008e97","#f58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png"
